dt_referencia,seller_id,dt_ultima_venda,receita_total,qtde_venda,qtde_itens_total,qtde_itens_distintos_total,frete_total,receita_por_venda,qtde_itens_por_venda,frete_por_venda,frete_por_item,proporcao_ativacao,qtde_venda_futura,flag_churn
2018-04-01,c35672b10ad50968f567ea3f4b91e877,2018-03-16 15:06:27,566.0,9,10,2,155.81,63.0,1,17.0,15.581,0.67,6,0
2018-04-01,c35affa65afd250151285c5917fc1c8a,2018-03-31 19:15:44,2130.0,4,4,4,406.90999999999997,532.0,1,102.0,101.72749999999999,0.5,5,0
2018-04-01,c37b2059d4f90d4feead554e5246565e,2018-03-25 02:56:02,669.0,8,12,7,143.66,84.0,1,18.0,11.971666666666666,0.67,3,0
2018-04-01,c3867b4666c7d76867627c2f7fb22e21,2018-03-13 14:49:08,17367.0,121,123,57,2365.9699999999993,144.0,1,20.0,19.23552845528455,1.0,9,0
2018-04-01,c3acdfac4e3e97ff87529454fbc03642,2018-03-24 13:40:27,1299.0,1,1,1,23.97,1299.0,1,24.0,23.97,0.17,5,0
2018-04-01,c3cfdc648177fdbbbb35635a37472c53,2018-03-31 16:41:54,12521.0,72,84,38,1671.520000000001,174.0,1,23.0,19.89904761904763,1.0,32,0
2018-04-01,c3f5668699a1b04c0fa61ecea1e2bff6,2018-03-26 06:56:38,112.0,1,1,1,22.31,112.0,1,22.0,22.31,0.17,1,0
2018-04-01,c3fe93ba3085f92855c97e57f38c8c05,2018-01-12 14:35:30,60.0,1,1,1,16.99,60.0,1,17.0,16.99,0.17,0,1
2018-04-01,c4af86330efa7a2620772227d2d670c9,2018-01-25 11:17:02,2598.0,2,2,1,182.11,1299.0,1,91.0,91.055,0.17,2,0
2018-04-01,c4d51195486dc781531876a7d00453d8,2018-03-31 21:04:40,1225.0,1,1,1,26.45,1225.0,1,26.0,26.45,0.17,16,0
2018-04-01,c4fabeea6e569d42d02993bb1f4f1cbc,2018-03-23 08:13:21,550.0,7,7,2,161.18,78.0,1,23.0,23.025714285714287,0.5,2,0
2018-04-01,c4fb51fb1c5b7c07bc5e67be6e7e8f6e,2018-02-16 16:30:42,693.0,8,9,3,271.31,87.0,1,34.0,30.145555555555557,0.83,1,0
2018-04-01,c54679b132454625907c773d273d4126,2018-03-27 14:16:24,69.0,1,1,1,7.87,69.0,1,8.0,7.87,0.17,5,0
2018-04-01,c60b801f2d52c7f7f91de00870882a75,2018-03-20 18:09:48,4499.0,8,8,4,156.32,562.0,1,20.0,19.54,0.5,21,0
2018-04-01,c6381d2d013342748761e906d45aff76,2018-03-20 15:18:19,1191.0,8,15,4,231.77999999999997,149.0,1,29.0,15.451999999999998,0.83,6,0
2018-04-01,c64a2aec32cc408a8a4c6d7c46017f91,2018-02-14 17:51:11,3224.0,9,9,2,406.6700000000001,358.0,1,45.0,45.18555555555557,0.67,0,1
2018-04-01,c66dccfb3f109511246da627dd5a2498,2018-03-22 18:19:14,2940.0,12,12,12,250.98,245.0,1,21.0,20.915,0.5,19,0
2018-04-01,c68fb906c8f4b4b946d8386bfa6e5467,2018-03-31 18:08:33,2006.0,18,20,16,366.40999999999997,111.0,1,20.0,18.3205,1.0,6,0
2018-04-01,c6a7539d424a8402232c2228d7a03c5e,2018-03-16 15:53:44,369.0,5,9,1,192.10000000000002,73.0,1,38.0,21.34444444444445,0.67,4,0
2018-04-01,c6bda72e4dbf5c5866b13cb1810c6d03,2018-03-31 20:43:05,5932.0,37,37,16,661.79,160.0,1,18.0,17.886216216216216,1.0,11,0
2018-04-01,c714262700f93defc16bf17a51a4cb23,2018-03-16 23:37:45,84.0,1,1,1,10.96,84.0,1,11.0,10.96,0.17,3,0
2018-04-01,c716e0b86ed568878475b60fbb6323ad,2018-03-26 13:11:28,35.0,1,1,1,15.23,35.0,1,15.0,15.23,0.17,0,1
2018-04-01,c7246702dc991a06d788120dc7544391,2018-02-19 22:45:39,55.0,1,1,1,17.66,55.0,1,18.0,17.66,0.17,0,1
2018-04-01,c731d18cea9bf687ffee82a241c25b11,2018-03-31 19:17:43,1097.0,6,6,5,101.26,183.0,1,17.0,16.87666666666667,0.83,2,0
2018-04-01,c74f14c1e26cf1bd5bd34b6a1e274426,2018-01-27 19:05:19,39.0,1,1,1,16.79,39.0,1,17.0,16.79,0.17,0,1
2018-04-01,c794dab4928dd97beb41d05514441e86,2018-03-26 18:15:32,880.0,10,10,5,133.2,88.0,1,13.0,13.319999999999999,0.67,6,0
2018-04-01,c7b7db6c8f3c64a7cc1afa634db21d50,2018-03-11 10:27:45,1489.0,1,1,1,22.86,1489.0,1,23.0,22.86,0.17,0,1
2018-04-01,c7fdb77fdbff3c41981bc52f787e959e,2018-02-05 21:19:07,407.0,4,5,3,80.69,102.0,1,20.0,16.137999999999998,0.33,5,0
2018-04-01,c826c40d7b19f62a09e2d7c5e7295ee2,2018-03-31 13:07:51,37445.0,290,305,13,4531.59,129.0,1,16.0,14.857672131147542,1.0,36,0
2018-04-01,c840d3fdbba0790404fdae73d253b253,2018-02-25 20:49:20,1825.0,3,4,3,96.62,608.0,1,32.0,24.155,0.5,6,0
2018-04-01,c84592044b180dec206770c38603814b,2018-03-30 00:46:41,166.0,7,7,3,85.09,24.0,1,12.0,12.155714285714286,0.33,8,0
2018-04-01,c8467937e403e76a8ee9f0ab13f6f5ef,2018-03-23 11:03:26,1794.0,28,31,6,558.52,64.0,1,20.0,18.016774193548386,1.0,0,1
2018-04-01,c847e075301870dd144a116762eaff9a,2018-01-10 11:38:12,3963.0,7,7,3,214.57000000000002,566.0,1,31.0,30.652857142857147,0.5,0,1
2018-04-01,c864036feaab8c1659f65ea4faebe1da,2018-03-27 22:16:32,5350.0,30,30,23,757.02,178.0,1,25.0,25.233999999999998,1.0,14,0
2018-04-01,c89cf7c468a48af70aada384e722f9e2,2018-03-26 17:08:13,514.0,8,8,4,121.09999999999998,64.0,1,15.0,15.137499999999998,0.67,0,1
2018-04-01,c8b0e2b0a7095e5d8219575d5e7e1181,2018-03-29 09:29:58,5885.0,44,45,34,773.12,134.0,1,18.0,17.180444444444444,1.0,22,0
2018-04-01,c8b3445d737de6befde0c88ede534a5e,2018-03-24 21:09:44,2535.0,24,30,7,481.2899999999999,106.0,1,20.0,16.042999999999996,0.83,6,0
2018-04-01,c990d6cf976a5718aaedc539f383ab88,2018-01-20 17:59:58,184.0,8,9,4,115.35,23.0,1,14.0,12.816666666666666,0.5,0,1
2018-04-01,c9c7905cffc4ef9ff9f113554423e671,2018-03-30 22:12:05,4370.0,57,62,11,925.7000000000004,77.0,1,16.0,14.930645161290329,1.0,40,0
2018-04-01,ca3bd7cd9f149df75950150d010fe4a2,2018-03-29 16:35:17,3684.0,28,59,24,1431.8400000000001,131.0,2,51.0,24.26847457627119,0.83,10,0
2018-04-01,ca77545ca4d2dfd1431bf61334e2fa3c,2018-03-21 10:36:52,691.0,5,9,2,200.10000000000002,138.0,1,40.0,22.233333333333334,0.5,1,0
2018-04-01,ca7c6bd577e559472af1c699de9e764e,2018-03-27 10:33:45,95.0,4,5,1,41.449999999999996,23.0,1,10.0,8.29,0.17,2,0
2018-04-01,cab85505710c7cb9b720bceb52b01cee,2018-03-30 21:44:09,3165.0,56,57,20,856.4099999999999,56.0,1,15.0,15.024736842105261,1.0,41,0
2018-04-01,cac4c8e7b1ca6252d8f20b2fc1a2e4af,2018-03-31 20:12:04,1458.0,25,30,17,570.8900000000001,58.0,1,23.0,19.02966666666667,1.0,20,0
2018-04-01,cac4e0bc1a3269fa2b6ea5e763f6115b,2018-03-27 05:53:39,58.0,2,3,2,50.14,29.0,1,25.0,16.713333333333335,0.33,0,1
2018-04-01,cac63f48c38cd7d002a7e846dcd99a23,2018-03-13 14:16:46,365.0,4,4,4,58.22,91.0,1,15.0,14.555,0.5,4,0
2018-04-01,cac876b37d3abcd6bd76caca30277996,2018-03-30 15:35:23,682.0,9,14,7,267.48,76.0,1,30.0,19.10571428571429,0.33,15,0
2018-04-01,cb3dd9ce66268c7a3ca7241ac70ab58c,2018-03-01 07:50:27,1395.0,20,20,12,329.21,70.0,1,16.0,16.4605,1.0,1,0
2018-04-01,cb41bfbcbda0aea354a834ab222f9a59,2018-03-19 21:56:09,3193.0,9,9,2,627.2900000000002,355.0,1,70.0,69.69888888888892,0.83,1,0
2018-04-01,cb8bcce248bb1fb274ba762d8b971456,2018-03-29 16:00:06,3450.0,24,24,2,467.04,144.0,1,19.0,19.46,1.0,6,0
2018-04-01,cbd996ad3c1b7dc71fd0e5f5df9087e2,2018-03-30 21:57:01,4492.0,77,90,12,1362.54,58.0,1,18.0,15.139333333333333,1.0,19,0
2018-04-01,cc3d14116804f7209f3884f6367f1152,2018-03-20 09:23:20,3148.0,16,18,2,350.13000000000005,197.0,1,22.0,19.451666666666668,1.0,4,0
2018-04-01,cc419e0650a3c5ba77189a1882b7556a,2018-03-31 20:16:25,51025.0,787,823,30,12019.57999999999,65.0,1,15.0,14.604592952612382,1.0,140,0
2018-04-01,cca3071e3e9bb7d12640c9fbe2301306,2018-03-25 18:00:24,16818.0,190,217,109,3637.7599999999993,88.0,1,19.0,16.763870967741934,1.0,24,0
2018-04-01,ccc4bbb5f32a6ab2b7066a4130f114e3,2018-03-27 09:52:58,28071.0,76,76,4,1967.4600000000007,369.0,1,26.0,25.887631578947378,1.0,25,0
2018-04-01,ccf8813e5a7d6c84d865cd38bfc2b130,2018-03-15 14:39:28,878.0,9,9,2,139.26999999999998,98.0,1,15.0,15.474444444444442,0.5,13,0
2018-04-01,cd06602b43d8800bd0afad514919d35c,2018-03-11 09:49:23,392.0,5,6,4,107.05,78.0,1,21.0,17.841666666666665,0.67,2,0
2018-04-01,cd68562d3f44870c08922d380acae552,2018-03-30 23:32:46,10075.0,58,64,34,1145.3899999999994,174.0,1,20.0,17.89671874999999,1.0,1,0
2018-04-01,cd6efc47efaabf134f8bdb654e10b4f1,2018-03-14 15:09:11,1235.0,8,8,3,132.82999999999998,154.0,1,17.0,16.603749999999998,0.67,10,0
2018-04-01,cda598c48d7c614bc1cad7d8ff6f0010,2018-03-29 22:24:34,320.0,3,4,1,73.76,107.0,1,25.0,18.44,0.17,7,0
2018-04-01,ce248b21cb2adc36282ede306b7660e5,2018-03-31 12:33:27,8103.0,41,41,29,1225.88,198.0,1,30.0,29.899512195121954,1.0,12,0
2018-04-01,ce69a8021d18961dd2a40269b7c2c293,2018-03-27 20:39:09,650.0,1,1,1,20.52,650.0,1,21.0,20.52,0.17,12,0
2018-04-01,ce7d1888639e6fb06b2749cbfdac1ff7,2018-03-31 17:01:36,5365.0,35,38,10,1228.6999999999998,153.0,1,35.0,32.334210526315786,1.0,26,0
2018-04-01,cea729054f157f5870bdd321a958d994,2018-03-27 00:17:22,174.0,1,1,1,30.57,174.0,1,31.0,30.57,0.17,10,0
2018-04-01,ceaec5548eefc6e23e6607c5435102e7,2018-03-31 12:45:36,16559.0,62,65,19,1645.94,267.0,1,27.0,25.322153846153846,0.5,100,0
2018-04-01,cee48807215b30a12ca2ca10ffb5f250,2018-03-28 19:53:14,5262.0,24,25,16,568.6299999999999,219.0,1,24.0,22.745199999999997,1.0,8,0
2018-04-01,cf8ab1616079e2793aa29d524df01bb1,2018-03-09 00:37:23,9594.0,6,6,2,437.56,1599.0,1,73.0,72.92666666666666,0.5,0,1
2018-04-01,cfa5ab0e4d3fc212fd0b3410e7081c62,2018-03-14 15:38:43,2356.0,4,9,3,256.53000000000003,589.0,2,64.0,28.503333333333337,0.5,7,0
2018-04-01,cfb1a033743668a192316f3c6d1d2671,2018-03-25 11:28:16,5353.0,53,67,36,1307.6099999999994,101.0,1,25.0,19.516567164179097,1.0,28,0
2018-04-01,cfe94489ddd337d1e29e12f2a7205d10,2018-03-07 13:58:35,396.0,3,4,1,53.88999999999999,132.0,1,18.0,13.472499999999998,0.33,8,0
2018-04-01,d03698c2efd04a549382afa6623e27fb,2018-03-15 20:56:24,3731.0,8,10,7,388.63999999999993,466.0,1,49.0,38.86399999999999,0.83,1,0
2018-04-01,d05ae8f7a5bd1d2a690a44cd079e4e27,2018-03-26 23:19:00,8146.0,50,53,9,715.7099999999998,163.0,1,14.0,13.503962264150939,1.0,13,0
2018-04-01,d06d019f72a04e5497a0b64190af170c,2018-03-29 00:27:33,154.0,2,2,1,33.02,77.0,1,17.0,16.51,0.17,12,0
2018-04-01,d12c926d74ceff0a90a21184466ce161,2018-03-28 16:16:20,1308.0,28,37,16,477.4600000000002,47.0,1,17.0,12.90432432432433,1.0,6,0
2018-04-01,d1582f4043306e6b91afa6a8a884f898,2018-02-12 20:28:01,990.0,9,9,1,131.92,110.0,1,15.0,14.657777777777776,0.67,0,1
2018-04-01,d180e07dc1e58c31c3f0cd599dc4d945,2018-01-26 14:08:25,59.0,1,1,1,14.16,59.0,1,14.0,14.16,0.17,0,1
2018-04-01,d1b9d4be4b6f9ebd85f8acd6745ba612,2018-03-26 20:01:11,731.0,7,7,6,126.5,104.0,1,18.0,18.071428571428573,0.83,2,0
2018-04-01,d1c281d3ae149232351cd8c8cc885f0d,2018-03-29 01:10:03,7092.0,60,62,44,1362.38,118.0,1,23.0,21.973870967741938,1.0,26,0
2018-04-01,d1c7fa84e48cfa21a0e595167c1c500e,2018-03-24 18:25:24,30.0,1,1,1,18.23,30.0,1,18.0,18.23,0.17,9,0
2018-04-01,d1ef48b38baca7e831711c4a0aeb398f,2018-03-28 16:20:37,105.0,4,4,3,63.09,26.0,1,16.0,15.7725,0.33,19,0
2018-04-01,d20b021d3efdf267a402c402a48ea64b,2018-03-28 22:51:34,1179.0,31,36,15,468.26000000000016,38.0,1,15.0,13.007222222222227,1.0,6,0
2018-04-01,d23019c84ffae2d5ef2270367b8605fc,2018-03-19 23:32:03,8715.0,14,14,5,577.65,622.0,1,41.0,41.260714285714286,0.83,19,0
2018-04-01,d2374cbcbb3ca4ab1086534108cc3ab7,2018-03-31 14:56:26,7135.0,164,193,71,2852.7899999999972,43.0,1,17.0,14.78129533678755,1.0,71,0
2018-04-01,d25aa0aaacb370e912f8cf6efeba38b3,2018-03-11 12:49:14,163.0,1,1,1,20.98,163.0,1,21.0,20.98,0.17,10,0
2018-04-01,d2e753bb80b7d4faa77483ed00edc8ca,2018-03-30 20:27:16,1096.0,11,12,7,373.91,100.0,1,34.0,31.159166666666668,0.67,3,0
2018-04-01,d32e3909cfb714fb2a6cb092c85b9c5f,2018-02-10 23:14:37,2451.0,6,7,4,181.94,408.0,1,30.0,25.99142857142857,0.5,2,0
2018-04-01,d354c38a7182125a748cb10474fe963b,2018-03-08 19:03:20,1206.0,10,11,5,168.05,121.0,1,17.0,15.27727272727273,0.67,0,1
2018-04-01,d3674f271c91f824f82d24d92011f669,2018-01-30 17:48:20,436.0,8,8,4,121.36999999999999,54.0,1,15.0,15.171249999999999,0.67,6,0
2018-04-01,d379f449f2a3b271bc01c0782020f705,2018-03-11 12:47:23,872.0,10,11,4,357.94,87.0,1,36.0,32.54,0.67,5,0
2018-04-01,d3dcf0604eabf0224fbd5948b5e02f69,2018-03-04 21:50:56,1628.0,4,4,3,61.31,407.0,1,15.0,15.3275,0.33,3,0
2018-04-01,d3f39f05462b79a4562d35893a28f159,2018-03-21 22:29:44,1933.0,25,28,3,411.47000000000014,77.0,1,16.0,14.695357142857148,0.83,4,0
2018-04-01,d4e12e7884759a14fa0f5f896c791cae,2018-03-12 15:01:55,640.0,14,15,9,204.52999999999994,46.0,1,15.0,13.63533333333333,1.0,12,0
2018-04-01,d4f117125b59ce73c3302f88ee40c458,2018-03-18 10:32:19,344.0,8,8,5,98.78999999999999,43.0,1,12.0,12.348749999999999,0.67,7,0
2018-04-01,d50d79cb34e38265a8649c383dcffd48,2018-02-11 17:49:44,1708.0,10,10,6,276.6,171.0,1,28.0,27.660000000000004,0.83,1,0
2018-04-01,d51e0a403fe2e689ece6c73359d96e12,2018-03-09 12:33:56,4688.0,11,15,5,295.71999999999997,426.0,1,27.0,19.714666666666666,1.0,3,0
2018-04-01,d52cbce9845184537284a23c3bc3da0e,2018-03-02 10:30:09,75.0,2,4,3,63.78,38.0,2,32.0,15.945,0.33,0,1
2018-04-01,d558ebe531605a1285ab2b1bc3256dfb,2018-03-16 18:48:02,285.0,1,1,1,28.72,285.0,1,29.0,28.72,0.17,2,0
2018-04-01,d566c37fa119d5e66c4e9052e83ee4ea,2018-03-24 13:34:36,336.0,2,2,2,29.67,168.0,1,15.0,14.835,0.17,43,0
2018-04-01,d57e18d5f73c7ccb7f7339b61166898d,2018-03-29 17:12:26,1966.0,39,41,19,573.4900000000001,50.0,1,15.0,13.987560975609759,1.0,17,0
2018-04-01,d58d521f3789def2e7a22715e0badd93,2018-03-20 12:08:39,66.0,2,2,1,18.22,33.0,1,9.0,9.11,0.33,0,1
2018-04-01,d5b9a084373da994a6e37f732169a853,2018-03-16 09:13:59,899.0,4,4,4,95.2,225.0,1,24.0,23.8,0.33,3,0
2018-04-01,d5ba419e26d246a0719437cf37d9b46d,2018-03-26 13:32:27,1448.0,12,12,8,186.19,121.0,1,16.0,15.515833333333333,0.67,10,0
2018-04-01,d624126b9206f595fb3fbb6ba03b28a8,2018-02-12 11:51:43,3075.0,9,10,6,212.1,342.0,1,24.0,21.21,0.67,4,0
2018-04-01,d650b663c3b5f6fb392b6326366efa9a,2018-03-29 10:06:40,4321.0,17,17,9,235.89000000000001,254.0,1,14.0,13.875882352941177,0.5,32,0
2018-04-01,d673a59aac7a70d8b01e6902bf090a11,2018-03-22 16:43:27,1603.0,46,49,9,756.1200000000005,35.0,1,16.0,15.431020408163274,1.0,22,0
2018-04-01,d6ab728cf30867cf3f1a2e216ae2f9b7,2018-03-21 18:46:01,1020.0,3,3,3,60.92,340.0,1,20.0,20.30666666666667,0.17,5,0
2018-04-01,d6b1ce66b035a475f00c017792ff9769,2018-03-17 14:39:25,76.0,1,1,1,18.41,76.0,1,18.0,18.41,0.17,67,0
2018-04-01,d6b664fa0667064c6d76394e7848d790,2018-03-09 17:45:08,2136.0,2,2,2,123.81,1068.0,1,62.0,61.905,0.17,1,0
2018-04-01,d6cd01c59123df02fc226eadbadb5f89,2018-01-11 23:07:22,70.0,1,1,1,16.25,70.0,1,16.0,16.25,0.17,1,0
2018-04-01,d71d863e5ef30d94e440c11be17dcd8f,2018-03-29 14:13:17,9131.0,20,26,6,610.1800000000001,457.0,1,31.0,23.46846153846154,0.5,9,0
2018-04-01,d7ab82074b5f1dfba46db123df101bff,2018-01-04 12:52:13,39.0,2,3,2,45.3,19.0,1,23.0,15.1,0.17,0,1
2018-04-01,d8d9567d0bfb0bc7eb845a205ba42657,2018-03-28 22:20:31,20.0,1,1,1,13.71,20.0,1,14.0,13.71,0.17,1,0
2018-04-01,d91fb3b7d041e83b64a00a3edfb37e4f,2018-03-31 15:08:21,7566.0,111,112,87,1814.569999999999,68.0,1,16.0,16.20151785714285,0.83,162,0
2018-04-01,d93844a9c55ba7ce353388bcf849ea56,2018-01-19 23:45:41,720.0,3,4,4,171.06,240.0,1,57.0,42.765,0.5,1,0
2018-04-01,d93919c944be9cff128f6c9cb899eacb,2018-03-27 13:04:13,2270.0,28,28,6,773.7,81.0,1,28.0,27.63214285714286,0.83,4,0
2018-04-01,d94a40fd42351c259927028d163af842,2018-03-26 22:29:08,8248.0,61,66,8,1920.8,135.0,1,31.0,29.1030303030303,1.0,27,0
2018-04-01,d97df38225e5abadaff1e72cb72b823c,2018-03-31 18:54:10,835.0,18,18,12,298.63,46.0,1,17.0,16.590555555555554,0.83,5,0
2018-04-01,d98eec89afa3380e14463da2aabaea72,2018-03-24 11:46:38,3370.0,76,84,17,1446.6099999999988,44.0,1,19.0,17.221547619047605,1.0,13,0
2018-04-01,d9a84e1403de8da0c3aa531d6d108ba6,2018-03-31 19:07:33,319.0,10,11,8,176.67999999999998,32.0,1,18.0,16.06181818181818,0.33,27,0
2018-04-01,d9cb0052a666de5308b32f32ad5f1b1c,2018-02-28 08:35:28,166.0,2,2,2,24.77,83.0,1,12.0,12.385,0.33,1,0
2018-04-01,d9e7e7778b32987280a6f2cb9a39c57d,2018-02-21 09:50:24,168.0,3,3,2,60.11,56.0,1,20.0,20.036666666666665,0.33,8,0
2018-04-01,d9e8c084b68fe958861d8f2c21202e6b,2018-03-01 15:37:43,2875.0,5,7,2,123.27,575.0,1,25.0,17.61,0.67,2,0
2018-04-01,da03c298e3999e9d828591fc2179d109,2018-02-28 16:31:10,787.0,4,5,2,54.78,197.0,1,14.0,10.956,0.33,0,1
2018-04-01,da3fede3469bf49b7293ce3fc45b294d,2018-03-17 18:07:02,45.0,1,1,1,12.79,45.0,1,13.0,12.79,0.17,0,1
2018-04-01,da8622b14eb17ae2831f4ac5b9dab84a,2018-03-31 20:10:17,77890.0,648,752,151,11855.310000000018,120.0,1,18.0,15.765039893617045,1.0,289,0
2018-04-01,dace965ca58120f92f8d742a9fa1864b,2018-03-25 18:37:26,169.0,1,1,1,23.76,169.0,1,24.0,23.76,0.17,7,0
2018-04-01,daeb5653dd96c1b11860f72209795012,2018-03-11 21:10:19,1353.0,21,21,14,315.42,64.0,1,15.0,15.020000000000001,1.0,10,0
2018-04-01,db4350fd57ae30082dec7acbaacc17f9,2018-03-29 11:21:05,1536.0,57,64,25,918.7999999999998,27.0,1,16.0,14.356249999999998,1.0,9,0
2018-04-01,db6a4d4b5f1f5f98820ce6ce2619e2de,2018-01-08 16:50:16,136.0,1,1,1,12.16,136.0,1,12.0,12.16,0.17,0,1
2018-04-01,dbb9b48c841a0e39e21f98e1a6b2ec3e,2018-03-21 15:30:57,2117.0,30,32,20,445.71999999999997,70.0,1,15.0,13.928749999999999,1.0,8,0
2018-04-01,dbbcfe2c8d026742134ac3e28ccde274,2018-03-16 11:20:19,185.0,2,2,2,23.66,92.0,1,12.0,11.83,0.33,1,0
2018-04-01,dbc22125167c298ef99da25668e1011f,2018-03-27 16:37:52,8692.0,111,118,48,2160.669999999999,78.0,1,19.0,18.3107627118644,1.0,56,0
2018-04-01,dbd66278cbfe1aa1000f90a217ca4695,2018-03-29 16:16:57,2058.0,33,41,6,600.4800000000004,62.0,1,18.0,14.645853658536595,0.83,45,0
2018-04-01,dc317f341ab0e22f39acbd9dbf9b4a1f,2018-01-30 23:42:58,9128.0,33,35,4,2276.3,277.0,1,69.0,65.03714285714287,0.67,0,1
2018-04-01,dc4a0fc896dc34b0d5bfec8438291c80,2018-03-19 14:18:23,7605.0,75,81,61,1406.259999999999,101.0,1,19.0,17.361234567901224,1.0,11,0
2018-04-01,dcb7367a92f5ffb89f1e2152ed260285,2018-03-18 16:47:16,80.0,1,1,1,18.44,80.0,1,18.0,18.44,0.17,0,1
2018-04-01,dcf3755cefcdc158ad0b7bdde51e871b,2018-03-18 14:44:29,90.0,1,1,1,23.21,90.0,1,23.0,23.21,0.17,1,0
2018-04-01,dd2bdf855a9172734fbc3744021ae9b9,2018-01-03 10:05:57,1490.0,23,24,17,413.83000000000004,65.0,1,18.0,17.24291666666667,0.67,0,1
2018-04-01,dd55f1bb788714a40e7954c3be6df745,2018-03-30 21:39:22,5847.0,26,28,7,509.53999999999996,225.0,1,20.0,18.197857142857142,0.67,8,0
2018-04-01,dd7ddc04e1b6c2c614352b383efe2d36,2018-03-31 14:24:53,4118.0,45,57,20,1143.4100000000003,91.0,1,25.0,20.059824561403513,0.83,32,0
2018-04-01,ddd51ae8cda92f3995a51fc0f0f3eec7,2018-01-16 20:24:56,72.0,1,2,1,30.2,72.0,2,30.0,15.1,0.17,0,1
2018-04-01,de09d00cfc265b8804c7df34075a68fa,2018-03-21 20:25:40,598.0,2,2,2,26.7,299.0,1,13.0,13.35,0.33,1,0
2018-04-01,de23c3b98a88888289c6f5cc1209054a,2018-03-31 15:54:55,16787.0,107,123,67,1778.0399999999993,157.0,1,17.0,14.455609756097555,1.0,28,0
2018-04-01,de722cd6dad950a92b7d4f82673f8833,2018-03-31 18:26:48,22315.0,147,168,4,4059.859999999997,152.0,1,28.0,24.165833333333314,0.5,140,0
2018-04-01,dee656f0f566ed1aa85bd137c943f08f,2018-03-27 14:32:43,2436.0,51,51,21,795.3100000000004,48.0,1,16.0,15.594313725490204,1.0,29,0
2018-04-01,df0f42bc4c2142eacf0eaf2cffd0cfbb,2018-03-02 15:01:42,1030.0,9,10,2,181.8,114.0,1,20.0,18.18,0.83,4,0
2018-04-01,df560393f3a51e74553ab94004ba5c87,2018-03-10 21:24:16,1269.0,8,8,3,222.8,159.0,1,28.0,27.85,0.83,0,1
2018-04-01,df56d7b40d437f88407c5f78b63bc328,2018-03-28 11:26:34,2798.0,22,25,8,460.22,127.0,1,21.0,18.4088,0.83,0,1
2018-04-01,dfc475d54e1b6dbeeb7d7d9bdaa63827,2018-03-22 11:43:09,372.0,4,5,2,97.37,93.0,1,24.0,19.474,0.33,7,0
2018-04-01,dfc5fb7259bb2b599ca565e6e9448f0f,2018-03-26 09:47:12,1700.0,9,9,6,211.14000000000001,189.0,1,23.0,23.46,0.83,15,0
2018-04-01,e067ad2c1c0b48758eb1b5228bcf7a68,2018-03-26 11:49:51,1627.0,16,17,14,278.65000000000003,102.0,1,17.0,16.39117647058824,1.0,12,0
2018-04-01,e0878efa0e0b7e5313ac0b43bc04c081,2018-03-05 08:58:05,5028.0,26,28,4,517.13,193.0,1,20.0,18.46892857142857,0.83,0,1
2018-04-01,e0a366315b1b726b6c7832d664c0f530,2018-03-26 07:03:11,1424.0,13,13,7,177.56,109.0,1,14.0,13.65846153846154,1.0,18,0
2018-04-01,e1b12447a7563944843191754aeb5562,2018-01-05 00:47:54,334.0,8,9,5,110.94,42.0,1,14.0,12.326666666666666,0.5,0,1
2018-04-01,e21a1e8be4715b0fcfd5385643bc49c4,2018-02-22 20:29:58,220.0,7,8,6,128.76,31.0,1,18.0,16.095,0.83,0,1
2018-04-01,e24fc9fcd865784fb25705606fe3dfe7,2018-03-26 23:31:51,1767.0,11,12,6,187.28,161.0,1,17.0,15.606666666666667,1.0,0,1
2018-04-01,e250d617a0ad591ba9bd663e584a895d,2018-02-26 19:29:46,195.0,1,5,1,75.5,193.0,5,76.0,15.1,0.17,4,0
2018-04-01,e2aee0892199b1d92530e371abd825bf,2018-03-14 11:32:24,1210.0,10,10,5,1022.04,121.0,1,102.0,102.204,0.67,2,0
2018-04-01,e333046ce6517bd8bb510291d44f0130,2018-03-23 12:25:41,2499.0,26,29,24,560.6300000000001,96.0,1,22.0,19.332068965517244,1.0,18,0
2018-04-01,e38db885400cd35c71dfd162f2c1dbcf,2018-03-24 16:14:47,1040.0,15,16,10,333.52,69.0,1,22.0,20.845,0.83,7,0
2018-04-01,e3a386fc36e22064434e1fa256f6a9fa,2018-03-22 10:09:49,284.0,6,7,4,130.95,48.0,1,22.0,18.707142857142856,0.33,8,0
2018-04-01,e3dd723429d1b23614b7fa85e2c7a853,2018-03-29 19:12:52,281.0,3,4,2,77.23,94.0,1,26.0,19.3075,0.17,4,0
2018-04-01,e48b04bf1aa1ef711caebeb7aede6180,2018-03-23 15:53:12,1149.0,9,9,5,240.4,128.0,1,27.0,26.711111111111112,0.67,2,0
2018-04-01,e48cc16ab70bfa09e1401740dce0b3d7,2018-03-12 10:41:16,726.0,8,11,7,227.89,91.0,1,28.0,20.717272727272725,0.83,2,0
2018-04-01,e49c26c3edfa46d227d5121a6b6e4d37,2018-03-07 00:16:37,1737.0,11,11,11,326.25,158.0,1,30.0,29.65909090909091,0.83,0,1
2018-04-01,e4ebd3f87bf70440014f07ddda7fbe03,2018-03-05 18:13:14,673.0,7,7,4,115.76,96.0,1,17.0,16.537142857142857,0.67,0,1
2018-04-01,e5475dcab1e07b63d7f6e902d8f5eda8,2018-03-27 19:07:08,311.0,9,9,5,101.38999999999999,35.0,1,11.0,11.265555555555554,1.0,6,0
